,member_id,week,engagement,paused,EWS,risk_band,main_reason,reasons,action_tag,subject,message
1055,03DE092B-76ED-E011-9322-0050568522BB,2025-08-11,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1058,03E0FC8A-737F-EE11-8179-000D3AE1A496,2025-08-11,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1061,03E3AA3F-E7D9-EF11-8EEA-6045BD3FB1A5,2025-04-25,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1064,03E66B84-90CF-EA11-A813-000D3A7946D7,2025-08-09,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1065,03E7DEF2-DC22-EA11-A810-000D3A79770C,2025-08-08,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1069,03EAEA50-B8AB-EF11-B8E8-6045BD40729C,2025-05-20,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1072,03EC81ED-6BD3-DF11-A3BA-005056856D7D,2025-08-08,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1073,03EE045E-8D2D-E911-A82C-000D3AE02358,2025-08-12,0,0,,Low,drought_streak,negative_momentum|drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1074,03F0B717-496B-EF11-A671-6045BD406853,2025-01-09,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1081,03F69B2D-CC7B-EB11-A812-00224814DFDF,2025-01-23,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1082,03F75269-F664-F011-BEC3-002248959096,2025-08-10,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1087,03FB36E8-F0A1-DF11-A3B7-005056856D7D,2025-08-11,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1088,03FBD380-7E42-EF11-A316-000D3A79DBE3,2025-07-28,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1091,03FE36E8-F0A1-DF11-A3B7-005056856D7D,2025-08-06,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1095,0400CEBF-3AF7-EF11-BAE2-000D3AE06371,2025-08-10,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1105,040772AB-7365-E511-B27F-0050568522BB,2025-08-08,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1106,04080487-47FE-EB11-94EF-002248181FBA,2025-08-11,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1108,0408EA03-7726-E911-A820-000D3AE02BC5,2025-04-19,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1112,040973F9-FB05-EF11-9F8A-000D3AE1AC14,2025-08-11,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1115,040B4B28-24D2-EF11-8EE9-6045BD3DE16F,2025-08-12,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1116,040C5491-C35F-ED11-9562-00224817F27B,2025-04-30,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1119,040D455E-2641-E911-A837-000D3AE02BC5,2025-08-10,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1128,04170224-53EA-EE11-A1FE-000D3AE1A915,2025-03-31,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1131,041B2824-EFBE-EE11-9079-000D3AE1A16C,2025-05-13,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1132,041BC56E-484D-EF11-A316-00224818733C,2025-07-14,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1140,0424BECE-25F3-EF11-BE20-002248E30A46,2025-08-06,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1142,04265205-EB5F-ED11-9562-00224817F27B,2025-01-08,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1146,042BDF3D-25D2-EA11-A813-000D3A79770C,2025-08-09,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1148,042CE2A7-9DF7-EE11-A1FF-000D3AE1ABDE,2025-05-18,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1151,042E00E8-5320-EE11-9966-000D3AE1A393,2025-04-24,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1155,042F9229-7AB5-EE11-A568-000D3AE1A16C,2025-01-23,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1159,0431A9BD-C1A0-EB11-B1AC-00224815038E,2025-08-08,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1161,0433EB83-5724-EE11-9965-000D3AE1A0D1,2025-08-11,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1166,0436D361-D4DD-EF11-8EEA-6045BD40A39E,2025-08-06,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1169,0437C149-62EA-EE11-A1FE-000D3AE1AC14,2025-07-07,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1176,043C711A-FC2B-E011-B54B-0050568522BB,2025-08-10,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1177,043D5F4D-42F2-EF11-BE20-000D3AE11AF2,2025-05-26,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1178,043DAA0C-DB8E-E811-A962-000D3AE129D7,2025-06-24,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1182,0440101A-A9C7-ED11-B597-00224817F86A,2025-04-08,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1185,044154D0-3D9D-ED11-AAD1-002248143711,2025-08-07,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1186,04430F64-5260-EF11-BFE4-6045BD406853,2025-05-22,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1191,044D6944-E1D7-ED11-A7C7-00224817F408,2025-03-28,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1195,0450EB62-BA50-E711-975D-0050568522BB,2025-08-11,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1196,0452A395-FC79-EE11-8179-000D3AE1A915,2025-08-08,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1197,0454224F-D0D6-EE11-904D-000D3AE1A915,2025-08-07,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1201,04584704-1347-EA11-A812-000D3A79770C,2025-05-28,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1202,0458B3CB-AD68-EC11-8F8E-002248159375,2025-07-31,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1204,045B75D6-4E42-EF11-A316-000D3A79DBE3,2025-06-30,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1207,045DB8DC-BC3D-F011-877A-00224898B724,2025-08-09,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1208,045ED7BA-FD12-EE11-9CBD-000D3AE1A393,2025-06-29,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1212,0463F845-7B4E-F011-877B-00224891C4F6,2025-08-11,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1214,04654DB9-4CC6-EE11-9079-000D3AE1A915,2025-08-08,0,0,,Low,drought_streak,negative_momentum|drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1215,0465F216-C8E1-EF11-9342-002248E355AC,2025-07-15,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1216,04666BA8-6F7B-DF11-A3B6-005056856D7D,2025-07-22,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1219,04686BA8-6F7B-DF11-A3B6-005056856D7D,2025-08-06,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1222,046C6E4F-73FF-EF11-BAE3-000D3AE06371,2025-08-07,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1227,046F3BAC-38D1-EF11-8EEA-002248183E7D,2025-08-11,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1231,04711D4E-6428-EF11-840A-0022481876D9,2025-08-09,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1232,047321C0-A153-EF11-BFE3-00224818733C,2025-02-04,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1233,0474E310-4874-EE11-8179-000D3AE1A915,2025-06-13,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1235,0475E4A7-49AA-EC11-9840-002248158A01,2025-08-08,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1237,047E32BD-3D81-EF11-AC21-6045BD406853,2025-07-10,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1238,047FA35F-3932-ED11-9DB1-00224817F256,2025-05-01,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1241,04800C1A-EBCB-EF11-B8E8-6045BD3DE16F,2025-08-12,0,0,,Low,drought_streak,negative_momentum|drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1249,04899C90-7839-DF11-80EE-0050568522BB,2025-08-11,0,0,,Low,drought_streak,negative_momentum|drought_streak|erratic_usage,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1250,048A4A74-E127-F011-8C4D-0022489639CF,2025-05-31,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1251,048BC55B-8B4F-EF11-A316-6045BD3F279D,2025-07-26,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1252,048DED72-6C95-EE11-BE37-000D3AE1ABDE,2025-08-08,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1258,0493F23E-6562-EE11-8DF0-000D3AE1AC14,2025-08-07,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1260,0497E8A6-4C2C-EF11-840A-000D3A796435,2025-08-11,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1261,049A6B89-D4FA-ED11-8F6E-00224817F328,2025-04-25,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1267,049ECF30-30D0-EE11-9079-000D3AE1ADAB,2025-02-19,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1272,04A08185-AF8F-ED11-AAD1-00224817FB6A,2025-02-17,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1273,04A1471C-4BF6-EF11-BE20-000D3AE01541,2025-08-09,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1275,04A1B1C1-F5BB-EF11-B8E8-6045BD40F354,2025-08-11,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1281,04A4B173-0159-EF11-BFE3-002248187643,2025-08-12,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1294,04A9C007-6E40-EE11-BDF4-000D3AE1AEAF,2025-08-12,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1297,04AB60D4-F0A1-DF11-A3B7-005056856D7D,2025-08-06,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1301,04AD4E88-C47A-EE11-8179-000D3AE1A345,2025-01-13,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1304,04B27174-79B5-EE11-A568-000D3AE1A16C,2025-08-07,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1310,04BD510B-E297-EF11-8A68-000D3AE0E52C,2025-08-08,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1311,04BE9ECA-4EDC-E111-8BFC-0050568522BB,2025-08-08,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1313,04C237E4-64BE-EE11-9079-000D3AE1A345,2025-01-29,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1319,04C6D573-E444-F011-877A-00224895B75D,2025-07-14,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1326,04D0B4CA-9815-F011-998A-000D3AE06371,2025-08-07,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1330,04D5C51A-3184-EF11-AC21-000D3AE1E8E4,2025-04-03,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1336,04DE8DAF-DC95-E811-A962-000D3AE121F5,2025-06-30,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1337,04DF0A64-925F-EF11-BFE4-002248187643,2025-08-06,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1340,04DFE750-F07C-EE11-8179-000D3AE1A915,2025-04-29,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1343,04E3B7A8-25E0-EE11-904D-000D3AE1A16C,2025-05-20,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1344,04E6F0FC-9E36-EF11-A316-002248183E7D,2025-08-10,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1346,04E742B7-69DF-EE11-904D-000D3AE1A345,2025-08-12,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1348,04E91647-7BBD-ED11-83FE-00224817F328,2025-08-12,0,0,,Low,drought_streak,negative_momentum|drought_streak|erratic_usage,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1350,04EA5F39-F779-EE11-8179-000D3AE1ADAB,2025-08-08,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1354,04EC6B32-CEDF-EC11-BB3E-002248D3B2A0,2025-08-12,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1355,04EC8DEB-1ED1-EE11-9079-000D3AE1A496,2025-01-16,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1357,04ED7F13-4592-EE11-BE37-000D3AE1A496,2025-08-11,0,0,,Low,drought_streak,negative_momentum|drought_streak|erratic_usage,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1359,04F25614-C2E1-EF11-9342-6045BD40F354,2025-07-28,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1360,04F38E92-181C-EC11-B6E7-002248185929,2025-08-08,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1363,04F76129-14D9-EF11-8EEA-6045BD40F354,2025-08-09,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1365,04F836E8-F0A1-DF11-A3B7-005056856D7D,2025-08-08,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1367,04F91003-0557-F011-BEC2-000D3ACC1D79,2025-07-31,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1373,04FFCB25-4674-EE11-8179-000D3AE1ADAB,2025-08-08,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1377,0504D839-F8FB-E311-949B-0050568522BB,2025-08-07,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1378,05052E00-5F1E-F011-9989-000D3AE11AF2,2025-08-11,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1382,050A6995-B85D-EE11-8DEF-000D3AE1A345,2025-01-30,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1385,050CD1C5-DEB4-EF11-B8E8-6045BD3FB1A5,2025-08-10,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1387,05120183-D535-F011-8C4C-002248127ECC,2025-08-06,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1390,0516F1B0-CC0D-F011-998A-000D3AE01541,2025-05-26,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1391,05180293-171F-EF11-840B-002248182566,2025-05-02,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1396,051C2271-92A7-EF11-B8E9-002248183E7D,2025-01-09,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
1398,051E7DBA-34B7-EE11-9078-000D3AE1A915,2025-02-26,0,0,,Low,drought_streak,drought_streak,Reactivation,We miss you—ready for a fresh start?,We haven’t seen you lately. We’ve added a small credit and a friction-free next step. Reactivate in 1 click → {winback_link}
